mbgd_gene_id	protein_id
gd15670:T721_RS0103415	ncbip:WP_001788970.1
gd15670:T721_RS0103420	ncbip:WP_001790560.1
gd15670:T721_RS0103425	ncbip:WP_001792040.1
gd15670:T721_RS0103430	ncbip:WP_001790562.1
gd15670:T721_RS0103435	ncbip:WP_001790077.1
gd15670:T721_RS0103445	ncbip:WP_001789984.1
gd15670:T721_RS0103455	ncbip:WP_031761395.1
gd15670:T721_RS0103460	ncbip:WP_031761401.1
gd15670:T721_RS0103465	ncbip:WP_000927785.1
gd15670:T721_RS0103470	ncbip:WP_001788994.1
gd15670:T721_RS0103475	ncbip:WP_031761406.1
gd15670:T721_RS0103480	ncbip:WP_001789006.1
gd15670:T721_RS0103495	ncbip:WP_001796138.1
gd15670:T721_RS0103500	ncbip:WP_001792027.1
gd15670:T721_RS0103505	ncbip:WP_001792025.1
gd15670:T721_RS0103510	ncbip:WP_001791797.1
gd15670:T721_RS0103515	ncbip:WP_001792819.1
gd15670:T721_RS0103530	ncbip:WP_001790152.1
gd15670:T721_RS0103535	ncbip:WP_001790154.1
gd15670:T721_RS0103540	ncbip:WP_001802255.1
gd15670:T721_RS0103565	ncbip:WP_001792192.1
gd15670:T721_RS0103575	ncbip:WP_001790257.1
gd15670:T721_RS0103580	ncbip:WP_001790679.1
gd15670:T721_RS0103585	ncbip:WP_001789566.1
gd15670:T721_RS0103590	ncbip:WP_001802312.1
gd15670:T721_RS0103595	ncbip:WP_001793421.1
gd15670:T721_RS0103600	ncbip:WP_000990056.1
gd15670:T721_RS0103605	ncbip:WP_000669789.1
gd15670:T721_RS0103610	ncbip:WP_001801492.1
gd15670:T721_RS0103615	ncbip:WP_001789577.1
gd15670:T721_RS0103625	ncbip:WP_031762631.1
gd15670:T721_RS0103640	ncbip:WP_001788276.1
gd15670:T721_RS0103655	ncbip:WP_001788321.1
gd15670:T721_RS0103660	ncbip:WP_001792296.1
gd15670:T721_RS0103665	ncbip:WP_001789973.1
gd15670:T721_RS0103670	ncbip:WP_001792165.1
gd15670:T721_RS0103675	ncbip:WP_001797134.1
gd15670:T721_RS0103680	ncbip:WP_001791726.1
gd15670:T721_RS0103685	ncbip:WP_001792169.1
gd15670:T721_RS0103695	ncbip:WP_031760357.1
gd15670:T721_RS0103700	ncbip:WP_000499195.1
gd15670:T721_RS0103705	ncbip:WP_001790092.1
gd15670:T721_RS0103710	ncbip:WP_031760358.1
gd15670:T721_RS0103730	ncbip:WP_001788408.1
gd15670:T721_RS0103735	ncbip:WP_001057759.1
gd15670:T721_RS0103740	ncbip:WP_001788410.1
gd15670:T721_RS0103745	ncbip:WP_001788617.1
gd15670:T721_RS0103750	ncbip:WP_001788625.1
gd15670:T721_RS0103755	ncbip:WP_001791787.1
gd15670:T721_RS0103770	ncbip:WP_001788632.1
gd15670:T721_RS0103795	ncbip:WP_001198024.1
gd15670:T721_RS0103800	ncbip:WP_001791950.1
gd15670:T721_RS0103805	ncbip:WP_031793604.1
gd15670:T721_RS0103810	ncbip:WP_031761472.1
gd15670:T721_RS0103815	ncbip:WP_031906286.1
gd15670:T721_RS0103820	ncbip:WP_001791958.1
gd15670:T721_RS0103825	ncbip:WP_001788716.1
gd15670:T721_RS0103830	ncbip:WP_001791959.1
gd15670:T721_RS0103840	ncbip:WP_001791963.1
gd15670:T721_RS0103845	ncbip:WP_001791425.1
gd15670:T721_RS0103855	ncbip:WP_001789897.1
gd15670:T721_RS0103865	ncbip:WP_001792200.1
gd15670:T721_RS0103875	ncbip:WP_001790586.1
gd15670:T721_RS0103880	ncbip:WP_001788819.1
gd15670:T721_RS0103885	ncbip:WP_001792201.1
gd15670:T721_RS0103890	ncbip:WP_031772024.1
gd15670:T721_RS0103895	ncbip:WP_031762180.1
gd15670:T721_RS0103900	ncbip:WP_001795818.1
gd15670:T721_RS0103905	ncbip:WP_001792205.1
gd15670:T721_RS0103915	ncbip:WP_011971152.1
gd15670:T721_RS0103920	ncbip:WP_001789875.1
gd15670:T721_RS0103930	ncbip:WP_000954378.1
gd15670:T721_RS0103935	ncbip:WP_000087561.1
gd15670:T721_RS0103945	ncbip:WP_001838781.1
gd15670:T721_RS0103950	ncbip:WP_001788932.1
gd15670:T721_RS0103960	ncbip:WP_001790559.1
gd15670:T721_RS0103970	ncbip:WP_001817735.1
gd15670:T721_RS0103975	ncbip:WP_016170465.1
gd15670:T721_RS0103980	ncbip:WP_001790652.1
gd15670:T721_RS0103985	ncbip:WP_001788568.1
gd15670:T721_RS0103990	ncbip:WP_001792055.1
gd15670:T721_RS0104000	ncbip:WP_001788579.1
gd15670:T721_RS0104005	ncbip:WP_031761471.1
gd15670:T721_RS0104020	ncbip:WP_001792097.1
gd15670:T721_RS0104025	ncbip:WP_001790022.1
gd15670:T721_RS0104030	ncbip:WP_001790661.1
gd15670:T721_RS0104045	ncbip:WP_001791860.1
gd15670:T721_RS0104050	ncbip:WP_001789651.1
gd15670:T721_RS0104055	ncbip:WP_001789654.1
gd15670:T721_RS0104060	ncbip:WP_001791436.1
gd15670:T721_RS0104070	ncbip:WP_001790128.1
gd15670:T721_RS0104085	ncbip:WP_014532822.1
gd15670:T721_RS04090	ncbip:WP_001645251.1
gd15670:T721_RS04095	ncbip:WP_000180600.1
gd15670:T721_RS04100	ncbip:WP_000700554.1
gd15670:T721_RS04105	ncbip:WP_000291510.1
gd15670:T721_RS04110	ncbip:WP_000165371.1
gd15670:T721_RS04115	ncbip:WP_000048129.1
gd15670:T721_RS04120	ncbip:WP_001120201.1
gd15670:T721_RS04125	ncbip:WP_000762521.1
gd15670:T721_RS04130	ncbip:WP_001148856.1
gd15670:T721_RS04135	ncbip:WP_001148605.1
gd15670:T721_RS04140	ncbip:WP_000128909.1
gd15670:T721_RS04145	ncbip:WP_001025404.1
gd15670:T721_RS04150	ncbip:WP_000854071.1
gd15670:T721_RS04155	ncbip:WP_001031454.1
gd15670:T721_RS04160	ncbip:WP_000759682.1
gd15670:T721_RS04165	ncbip:WP_000591749.1
gd15670:T721_RS04170	ncbip:WP_000694772.1
gd15670:T721_RS04175	ncbip:WP_001558608.1
gd15670:T721_RS04180	ncbip:WP_000427213.1
gd15670:T721_RS04185	ncbip:WP_000857180.1
gd15670:T721_RS04190	ncbip:WP_000283435.1
gd15670:T721_RS04195	ncbip:WP_000595392.1
gd15670:T721_RS04200	ncbip:WP_000791411.1
gd15670:T721_RS04205	ncbip:WP_000206625.1
gd15670:T721_RS04210	ncbip:WP_001045079.1
gd15670:T721_RS04215	ncbip:WP_000240642.1
gd15670:T721_RS04220	ncbip:WP_000917289.1
gd15670:T721_RS04225	ncbip:WP_000197635.1
gd15670:T721_RS04230	ncbip:WP_001620118.1
gd15670:T721_RS04235	ncbip:WP_000522381.1
gd15670:T721_RS04240	ncbip:WP_031772109.1
gd15670:T721_RS04245	ncbip:WP_001549197.1
gd15670:T721_RS04250	ncbip:WP_001105696.1
gd15670:T721_RS04255	ncbip:WP_001094921.1
gd15670:T721_RS04260	ncbip:WP_000447888.1
gd15670:T721_RS04265	ncbip:WP_000688492.1
gd15670:T721_RS04270	ncbip:WP_001253312.1
gd15670:T721_RS04275	ncbip:WP_000141432.1
gd15670:T721_RS04280	ncbip:WP_000790331.1
gd15670:T721_RS04285	ncbip:WP_001052270.1
gd15670:T721_RS04290	ncbip:WP_000581076.1
gd15670:T721_RS04295	ncbip:WP_000266884.1
gd15670:T721_RS04300	ncbip:WP_001283612.1
gd15670:T721_RS04305	ncbip:WP_000602057.1
gd15670:T721_RS04310	ncbip:WP_000106332.1
gd15670:T721_RS04315	ncbip:WP_000159042.1
gd15670:T721_RS04320	ncbip:WP_000372758.1
gd15670:T721_RS04325	ncbip:WP_001086737.1
gd15670:T721_RS04330	ncbip:WP_001557603.1
gd15670:T721_RS04335	ncbip:WP_001255780.1
gd15670:T721_RS04340	ncbip:WP_000047811.1
gd15670:T721_RS04345	ncbip:WP_000196911.1
gd15670:T721_RS04350	ncbip:WP_000214552.1
gd15670:T721_RS04355	ncbip:WP_000094583.1
gd15670:T721_RS04360	ncbip:WP_000221945.1
gd15670:T721_RS04365	ncbip:WP_000531823.1
gd15670:T721_RS04370	ncbip:WP_000718953.1
gd15670:T721_RS04375	ncbip:WP_000216855.1
gd15670:T721_RS04405	ncbip:WP_001058111.1
gd15670:T721_RS04410	ncbip:WP_000370122.1
gd15670:T721_RS04415	ncbip:WP_001041111.1
gd15670:T721_RS04420	ncbip:WP_001190829.1
gd15670:T721_RS04425	ncbip:WP_001052491.1
gd15670:T721_RS04430	ncbip:WP_000390829.1
gd15670:T721_RS04435	ncbip:WP_000621175.1
gd15670:T721_RS04440	ncbip:WP_000948331.1
gd15670:T721_RS04445	ncbip:WP_001281154.1
gd15670:T721_RS04450	ncbip:WP_000581197.1
gd15670:T721_RS04455	ncbip:WP_001557481.1
gd15670:T721_RS04460	ncbip:WP_001294626.1
gd15670:T721_RS04465	ncbip:WP_001287087.1
gd15670:T721_RS04470	ncbip:WP_001092411.1
gd15670:T721_RS04475	ncbip:WP_000546611.1
gd15670:T721_RS04480	ncbip:WP_000402652.1
gd15670:T721_RS04485	ncbip:WP_000072278.1
gd15670:T721_RS04490	ncbip:WP_031772112.1
gd15670:T721_RS04495	ncbip:WP_001557163.1
gd15670:T721_RS04500	ncbip:WP_001178942.1
gd15670:T721_RS04505	ncbip:WP_000611464.1
gd15670:T721_RS04510	ncbip:WP_000159631.1
gd15670:T721_RS04515	ncbip:WP_001109939.1
gd15670:T721_RS04520	ncbip:WP_000828354.1
gd15670:T721_RS04525	ncbip:WP_000581792.1
gd15670:T721_RS04530	ncbip:WP_000138932.1
gd15670:T721_RS04535	ncbip:WP_000571549.1
gd15670:T721_RS04540	ncbip:WP_001187630.1
gd15670:T721_RS04545	ncbip:WP_000725802.1
gd15670:T721_RS04550	ncbip:WP_000483153.1
gd15670:T721_RS04555	ncbip:WP_001108483.1
gd15670:T721_RS04560	ncbip:WP_000594954.1
gd15670:T721_RS04565	ncbip:WP_000396077.1
gd15670:T721_RS04570	ncbip:WP_000752005.1
gd15670:T721_RS04575	ncbip:WP_000932694.1
gd15670:T721_RS04580	ncbip:WP_000846746.1
gd15670:T721_RS04585	ncbip:WP_000447678.1
gd15670:T721_RS04590	ncbip:WP_000358006.1
gd15670:T721_RS04595	ncbip:WP_000384523.1
gd15670:T721_RS04600	ncbip:WP_001094394.1
gd15670:T721_RS04605	ncbip:WP_000511135.1
gd15670:T721_RS04610	ncbip:WP_000157603.1
gd15670:T721_RS04615	ncbip:WP_000974881.1
gd15670:T721_RS04620	ncbip:WP_000241344.1
gd15670:T721_RS04625	ncbip:WP_000140679.1
gd15670:T721_RS04630	ncbip:WP_001048816.1
gd15670:T721_RS04635	ncbip:WP_000349655.1
gd15670:T721_RS04640	ncbip:WP_000086245.1
gd15670:T721_RS04645	ncbip:WP_000723418.1
gd15670:T721_RS04650	ncbip:WP_000048712.1
gd15670:T721_RS04655	ncbip:WP_000120494.1
gd15670:T721_RS04660	ncbip:WP_000654184.1
gd15670:T721_RS04665	ncbip:WP_000697334.1
gd15670:T721_RS04670	ncbip:WP_000379895.1
gd15670:T721_RS04675	ncbip:WP_000248732.1
gd15670:T721_RS04680	ncbip:WP_000460242.1
gd15670:T721_RS04685	ncbip:WP_000273358.1
gd15670:T721_RS04690	ncbip:WP_000808968.1
gd15670:T721_RS04695	ncbip:WP_001115101.1
gd15670:T721_RS04700	ncbip:WP_001206093.1
gd15670:T721_RS04705	ncbip:WP_000451438.1
gd15670:T721_RS04710	ncbip:WP_000046602.1
gd15670:T721_RS04715	ncbip:WP_001131841.1
gd15670:T721_RS04720	ncbip:WP_000036002.1
gd15670:T721_RS04725	ncbip:WP_000159960.1
gd15670:T721_RS04730	ncbip:WP_000701483.1
gd15670:T721_RS04735	ncbip:WP_001040743.1
gd15670:T721_RS04740	ncbip:WP_000862728.1
gd15670:T721_RS04745	ncbip:WP_000120549.1
gd15670:T721_RS04750	ncbip:WP_000183717.1
gd15670:T721_RS04755	ncbip:WP_001291497.1
gd15670:T721_RS04760	ncbip:WP_000164421.1
gd15670:T721_RS04765	ncbip:WP_001024035.1
gd15670:T721_RS04770	ncbip:WP_001242311.1
gd15670:T721_RS04775	ncbip:WP_001083318.1
gd15670:T721_RS04780	ncbip:WP_000160304.1
gd15670:T721_RS04785	ncbip:WP_000070866.1
gd15670:T721_RS04790	ncbip:WP_001123303.1
gd15670:T721_RS04795	ncbip:WP_000123398.1
gd15670:T721_RS04800	ncbip:WP_000808817.1
gd15670:T721_RS04805	ncbip:WP_001127960.1
gd15670:T721_RS04810	ncbip:WP_001024095.1
gd15670:T721_RS04815	ncbip:WP_000003759.1
gd15670:T721_RS04820	ncbip:WP_000019734.1
gd15670:T721_RS04825	ncbip:WP_000495669.1
gd15670:T721_RS04830	ncbip:WP_000370923.1
gd15670:T721_RS04835	ncbip:WP_000908182.1
gd15670:T721_RS04840	ncbip:WP_000334463.1
gd15670:T721_RS04845	ncbip:WP_031772113.1
gd15670:T721_RS04850	ncbip:WP_000927371.1
gd15670:T721_RS04855	ncbip:WP_001292149.1
gd15670:T721_RS04860	ncbip:WP_000648723.1
gd15670:T721_RS04865	ncbip:WP_031793670.1
gd15670:T721_RS04870	ncbip:WP_000521495.1
gd15670:T721_RS04875	ncbip:WP_000894032.1
gd15670:T721_RS04880	ncbip:WP_000347896.1
gd15670:T721_RS04885	ncbip:WP_000167867.1
gd15670:T721_RS04935	ncbip:WP_000958531.1
gd15670:T721_RS04940	ncbip:WP_001141007.1
gd15670:T721_RS04945	ncbip:WP_000636857.1
gd15670:T721_RS04950	ncbip:WP_001237506.1
gd15670:T721_RS04955	ncbip:WP_000047255.1
gd15670:T721_RS04960	ncbip:WP_000884735.1
gd15670:T721_RS04965	ncbip:WP_000147095.1
gd15670:T721_RS04970	ncbip:WP_001251935.1
gd15670:T721_RS04975	ncbip:WP_001549577.1
gd15670:T721_RS04980	ncbip:WP_000989088.1
gd15670:T721_RS04985	ncbip:WP_000974909.1
gd15670:T721_RS04990	ncbip:WP_001214661.1
gd15670:T721_RS04995	ncbip:WP_000951624.1
gd15670:T721_RS05000	ncbip:WP_000262640.1
gd15670:T721_RS05005	ncbip:WP_000170400.1
gd15670:T721_RS05010	ncbip:WP_001052578.1
gd15670:T721_RS05015	ncbip:WP_000215236.1
gd15670:T721_RS05020	ncbip:WP_000002683.1
gd15670:T721_RS05025	ncbip:WP_000825819.1
gd15670:T721_RS05030	ncbip:WP_000792342.1
gd15670:T721_RS05035	ncbip:WP_000781951.1
gd15670:T721_RS05040	ncbip:WP_001180222.1
gd15670:T721_RS05045	ncbip:WP_000719329.1
gd15670:T721_RS05050	ncbip:WP_031770953.1
gd15670:T721_RS05055	ncbip:WP_001618043.1
gd15670:T721_RS05060	ncbip:WP_001078309.1
gd15670:T721_RS05065	ncbip:WP_000047009.1
gd15670:T721_RS05070	ncbip:WP_000604134.1
gd15670:T721_RS05075	ncbip:WP_000684743.1
gd15670:T721_RS05080	ncbip:WP_000974608.1
gd15670:T721_RS05085	ncbip:WP_001032746.1
gd15670:T721_RS05090	ncbip:WP_001243244.1
gd15670:T721_RS05095	ncbip:WP_000875476.1
gd15670:T721_RS05100	ncbip:WP_001015500.1
gd15670:T721_RS05105	ncbip:WP_031793618.1
gd15670:T721_RS05110	ncbip:WP_000222267.1
gd15670:T721_RS05115	ncbip:WP_001620188.1
gd15670:T721_RS05120	ncbip:WP_000044362.1
gd15670:T721_RS05125	ncbip:WP_000769705.1
gd15670:T721_RS05130	ncbip:WP_000186134.1
gd15670:T721_RS05135	ncbip:WP_000130149.1
gd15670:T721_RS05140	ncbip:WP_000411031.1
gd15670:T721_RS05145	ncbip:WP_000381244.1
gd15670:T721_RS05150	ncbip:WP_000812686.1
gd15670:T721_RS05155	ncbip:WP_001557500.1
gd15670:T721_RS05160	ncbip:WP_000748518.1
gd15670:T721_RS05165	ncbip:WP_001790547.1
gd15670:T721_RS05170	ncbip:WP_001250038.1
gd15670:T721_RS05175	ncbip:WP_001221853.1
gd15670:T721_RS05180	ncbip:WP_000791620.1
gd15670:T721_RS05185	ncbip:WP_000155386.1
gd15670:T721_RS05190	ncbip:WP_000389658.1
gd15670:T721_RS05195	ncbip:WP_000542274.1
gd15670:T721_RS05200	ncbip:WP_000569649.1
gd15670:T721_RS05205	ncbip:WP_000101625.1
gd15670:T721_RS05210	ncbip:WP_000090796.1
gd15670:T721_RS05215	ncbip:WP_000868342.1
gd15670:T721_RS05220	ncbip:WP_001118443.1
gd15670:T721_RS05225	ncbip:WP_001021468.1
gd15670:T721_RS05230	ncbip:WP_000616784.1
gd15670:T721_RS05235	ncbip:WP_000766074.1
gd15670:T721_RS05240	ncbip:WP_001096577.1
gd15670:T721_RS05245	ncbip:WP_000113851.1
gd15670:T721_RS05250	ncbip:WP_000623881.1
gd15670:T721_RS05255	ncbip:WP_000091975.1
gd15670:T721_RS05260	ncbip:WP_000178881.1
gd15670:T721_RS05265	ncbip:WP_001140799.1
gd15670:T721_RS05270	ncbip:WP_001080824.1
gd15670:T721_RS05275	ncbip:WP_000547687.1
gd15670:T721_RS05280	ncbip:WP_000615921.1
gd15670:T721_RS05285	ncbip:WP_000004086.1
gd15670:T721_RS05290	ncbip:WP_000644737.1
gd15670:T721_RS05295	ncbip:WP_000926310.1
gd15670:T721_RS05300	ncbip:WP_000529877.1
gd15670:T721_RS05305	ncbip:WP_000387527.1
gd15670:T721_RS05310	ncbip:WP_000124353.1
gd15670:T721_RS05315	ncbip:WP_000985472.1
gd15670:T721_RS05320	ncbip:WP_000388082.1
gd15670:T721_RS05325	ncbip:WP_000024827.1
gd15670:T721_RS05330	ncbip:WP_000160212.1
gd15670:T721_RS05335	ncbip:WP_001118667.1
gd15670:T721_RS05340	ncbip:WP_000788443.1
gd15670:T721_RS05345	ncbip:WP_000800700.1
gd15670:T721_RS05350	ncbip:WP_000838479.1
gd15670:T721_RS05355	ncbip:WP_000029536.1
gd15670:T721_RS05360	ncbip:WP_001159898.1
gd15670:T721_RS05365	ncbip:WP_000139181.1
gd15670:T721_RS05370	ncbip:WP_000051210.1
gd15670:T721_RS05375	ncbip:WP_001161085.1
gd15670:T721_RS05380	ncbip:WP_000592307.1
gd15670:T721_RS05385	ncbip:WP_000413862.1
gd15670:T721_RS05390	ncbip:WP_001549681.1
gd15670:T721_RS05395	ncbip:WP_000600967.1
gd15670:T721_RS05400	ncbip:WP_000951058.1
gd15670:T721_RS05405	ncbip:WP_000184404.1
gd15670:T721_RS05410	ncbip:WP_000066900.1
gd15670:T721_RS05415	ncbip:WP_000230173.1
gd15670:T721_RS05420	ncbip:WP_000643986.1
gd15670:T721_RS05425	ncbip:WP_000866971.1
gd15670:T721_RS05430	ncbip:WP_000808495.1
gd15670:T721_RS05435	ncbip:WP_000602950.1
gd15670:T721_RS05440	ncbip:WP_000259717.1
gd15670:T721_RS05445	ncbip:WP_000134526.1
gd15670:T721_RS05450	ncbip:WP_000503822.1
gd15670:T721_RS05455	ncbip:WP_000076930.1
gd15670:T721_RS05460	ncbip:WP_000913024.1
gd15670:T721_RS05465	ncbip:WP_001620199.1
gd15670:T721_RS05470	ncbip:WP_000782736.1
gd15670:T721_RS05475	ncbip:WP_001030823.1
gd15670:T721_RS05480	ncbip:WP_000146747.1
gd15670:T721_RS05485	ncbip:WP_000208742.1
gd15670:T721_RS05490	ncbip:WP_000163416.1
gd15670:T721_RS05495	ncbip:WP_000735038.1
gd15670:T721_RS05500	ncbip:WP_000999204.1
gd15670:T721_RS05505	ncbip:WP_000691099.1
gd15670:T721_RS05510	ncbip:WP_000545928.1
gd15670:T721_RS05515	ncbip:WP_000612126.1
gd15670:T721_RS05520	ncbip:WP_000008677.1
gd15670:T721_RS05525	ncbip:WP_000634589.1
gd15670:T721_RS05530	ncbip:WP_000565254.1
gd15670:T721_RS05535	ncbip:WP_000002973.1
gd15670:T721_RS05540	ncbip:WP_000344352.1
gd15670:T721_RS05545	ncbip:WP_000036076.1
gd15670:T721_RS05550	ncbip:WP_000599589.1
gd15670:T721_RS05555	ncbip:WP_031793620.1
gd15670:T721_RS05560	ncbip:WP_000131842.1
gd15670:T721_RS05565	ncbip:WP_000717381.1
gd15670:T721_RS05570	ncbip:WP_001557506.1
gd15670:T721_RS05575	ncbip:WP_000684567.1
gd15670:T721_RS05580	ncbip:WP_000206114.1
gd15670:T721_RS05585	ncbip:WP_000737705.1
gd15670:T721_RS05590	ncbip:WP_000417018.1
gd15670:T721_RS05595	ncbip:WP_000684147.1
gd15670:T721_RS05600	ncbip:WP_031793621.1
gd15670:T721_RS05605	ncbip:WP_000921246.1
gd15670:T721_RS05610	ncbip:WP_000840811.1
gd15670:T721_RS05615	ncbip:WP_001155278.1
gd15670:T721_RS05620	ncbip:WP_000831055.1
gd15670:T721_RS05625	ncbip:WP_000130454.1
gd15670:T721_RS05630	ncbip:WP_001030125.1
gd15670:T721_RS05635	ncbip:WP_000426696.1
gd15670:T721_RS05640	ncbip:WP_000606726.1
gd15670:T721_RS05645	ncbip:WP_000073195.1
gd15670:T721_RS05650	ncbip:WP_000429674.1
gd15670:T721_RS05655	ncbip:WP_000917669.1
gd15670:T721_RS05660	ncbip:WP_000205307.1
gd15670:T721_RS05665	ncbip:WP_000540555.1
gd15670:T721_RS05670	ncbip:WP_000285450.1
gd15670:T721_RS05675	ncbip:WP_000486810.1
gd15670:T721_RS05680	ncbip:WP_000904065.1
gd15670:T721_RS05685	ncbip:WP_000991504.1
gd15670:T721_RS05690	ncbip:WP_000477989.1
gd15670:T721_RS05695	ncbip:WP_001051556.1
gd15670:T721_RS05700	ncbip:WP_000451828.1
gd15670:T721_RS05705	ncbip:WP_001185190.1
gd15670:T721_RS05710	ncbip:WP_000235289.1
gd15670:T721_RS05715	ncbip:WP_000523157.1
gd15670:T721_RS05720	ncbip:WP_000998753.1
gd15670:T721_RS05725	ncbip:WP_001226823.1
gd15670:T721_RS05730	ncbip:WP_000691839.1
gd15670:T721_RS05735	ncbip:WP_000920239.1
gd15670:T721_RS05740	ncbip:WP_000277968.1
gd15670:T721_RS05745	ncbip:WP_001620207.1
gd15670:T721_RS05750	ncbip:WP_000655864.1
gd15670:T721_RS05755	ncbip:WP_000623440.1
gd15670:T721_RS05760	ncbip:WP_000634677.1
gd15670:T721_RS05765	ncbip:WP_000966695.1
gd15670:T721_RS05770	ncbip:WP_000548702.1
gd15670:T721_RS05775	ncbip:WP_000524830.1
gd15670:T721_RS05780	ncbip:WP_000436823.1
gd15670:T721_RS05785	ncbip:WP_000348300.1
gd15670:T721_RS05790	ncbip:WP_000571591.1
gd15670:T721_RS05795	ncbip:WP_001279374.1
gd15670:T721_RS05800	ncbip:WP_001185431.1
gd15670:T721_RS05805	ncbip:WP_000234727.1
gd15670:T721_RS05810	ncbip:WP_000128655.1
gd15670:T721_RS05815	ncbip:WP_000620864.1
gd15670:T721_RS05820	ncbip:WP_000184229.1
gd15670:T721_RS05825	ncbip:WP_000213885.1
gd15670:T721_RS05830	ncbip:WP_000738250.1
gd15670:T721_RS05835	ncbip:WP_000828569.1
gd15670:T721_RS05840	ncbip:WP_000999131.1
gd15670:T721_RS05845	ncbip:WP_000833809.1
gd15670:T721_RS05850	ncbip:WP_001792263.1
gd15670:T721_RS05855	ncbip:WP_000238542.1
gd15670:T721_RS05860	ncbip:WP_001549718.1
gd15670:T721_RS05865	ncbip:WP_001229920.1
gd15670:T721_RS05870	ncbip:WP_000761395.1
gd15670:T721_RS05875	ncbip:WP_000249497.1
gd15670:T721_RS05880	ncbip:WP_000477338.1
gd15670:T721_RS05885	ncbip:WP_023604938.1
gd15670:T721_RS05890	ncbip:WP_000793164.1
gd15670:T721_RS05895	ncbip:WP_000211366.1
gd15670:T721_RS05900	ncbip:WP_000960858.1
gd15670:T721_RS05905	ncbip:WP_000451875.1
gd15670:T721_RS05910	ncbip:WP_000827010.1
gd15670:T721_RS05915	ncbip:WP_000907311.1
gd15670:T721_RS05920	ncbip:WP_001792518.1
gd15670:T721_RS05925	ncbip:WP_000241607.1
gd15670:T721_RS05930	ncbip:WP_000655971.1
gd15670:T721_RS05935	ncbip:WP_001253464.1
gd15670:T721_RS05940	ncbip:WP_001020016.1
gd15670:T721_RS05945	ncbip:WP_000656771.1
gd15670:T721_RS05950	ncbip:WP_000633068.1
gd15670:T721_RS05955	ncbip:WP_001108116.1
gd15670:T721_RS05960	ncbip:WP_000664359.1
gd15670:T721_RS05965	ncbip:WP_000128366.1
gd15670:T721_RS05970	ncbip:WP_000071904.1
gd15670:T721_RS05975	ncbip:WP_000727328.1
gd15670:T721_RS05980	ncbip:WP_001173165.1
gd15670:T721_RS05985	ncbip:WP_000727537.1
gd15670:T721_RS05990	ncbip:WP_000289215.1
gd15670:T721_RS05995	ncbip:WP_001793344.1
gd15670:T721_RS06000	ncbip:WP_000278556.1
gd15670:T721_RS06005	ncbip:WP_000276759.1
gd15670:T721_RS06010	ncbip:WP_000332063.1
gd15670:T721_RS06015	ncbip:WP_000706315.1
gd15670:T721_RS06020	ncbip:WP_000606546.1
gd15670:T721_RS06025	ncbip:WP_000186933.1
gd15670:T721_RS06030	ncbip:WP_031906256.1
gd15670:T721_RS06035	ncbip:WP_000805733.1
gd15670:T721_RS06040	ncbip:WP_000386891.1
gd15670:T721_RS06045	ncbip:WP_000172943.1
gd15670:T721_RS06050	ncbip:WP_000692005.1
gd15670:T721_RS06055	ncbip:WP_000015644.1
gd15670:T721_RS06060	ncbip:WP_000358144.1
gd15670:T721_RS06065	ncbip:WP_001049264.1
gd15670:T721_RS06070	ncbip:WP_001251205.1
gd15670:T721_RS06075	ncbip:WP_031906257.1
gd15670:T721_RS06080	ncbip:WP_031786038.1
gd15670:T721_RS06085	ncbip:WP_000810448.1
gd15670:T721_RS06090	ncbip:WP_001255376.1
gd15670:T721_RS06095	ncbip:WP_000746372.1
gd15670:T721_RS06100	ncbip:WP_031906258.1
gd15670:T721_RS06110	ncbip:WP_000606768.1
gd15670:T721_RS06115	ncbip:WP_000692648.1
gd15670:T721_RS06120	ncbip:WP_000514408.1
gd15670:T721_RS06125	ncbip:WP_000109877.1
gd15670:T721_RS06130	ncbip:WP_000448224.1
gd15670:T721_RS06135	ncbip:WP_001118725.1
gd15670:T721_RS06140	ncbip:WP_001014063.1
gd15670:T721_RS06145	ncbip:WP_000169317.1
gd15670:T721_RS06150	ncbip:WP_000572038.1
gd15670:T721_RS06155	ncbip:WP_000230292.1
gd15670:T721_RS06160	ncbip:WP_000153347.1
gd15670:T721_RS06165	ncbip:WP_000727772.1
gd15670:T721_RS06170	ncbip:WP_000113265.1
gd15670:T721_RS06175	ncbip:WP_000584499.1
gd15670:T721_RS06180	ncbip:WP_000162810.1
gd15670:T721_RS06185	ncbip:WP_000819843.1
gd15670:T721_RS06190	ncbip:WP_001012225.1
gd15670:T721_RS06195	ncbip:WP_000615461.1
gd15670:T721_RS06200	ncbip:WP_000479576.1
gd15670:T721_RS06205	ncbip:WP_000825921.1
gd15670:T721_RS06210	ncbip:WP_000038968.1
gd15670:T721_RS06215	ncbip:WP_000762708.1
gd15670:T721_RS06220	ncbip:WP_001125208.1
gd15670:T721_RS06225	ncbip:WP_000019127.1
gd15670:T721_RS06230	ncbip:WP_000792559.1
gd15670:T721_RS06235	ncbip:WP_000594519.1
gd15670:T721_RS06240	ncbip:WP_000916704.1
gd15670:T721_RS06245	ncbip:WP_000783428.1
gd15670:T721_RS06250	ncbip:WP_000200956.1
gd15670:T721_RS06255	ncbip:WP_000286875.1
gd15670:T721_RS06260	ncbip:WP_000971550.1
gd15670:T721_RS06265	ncbip:WP_001046645.1
gd15670:T721_RS06270	ncbip:WP_001110061.1
