gene	uniprot
hsa:HSA_256773256	uniplot:Q9HBG6
hsa:HSA_256985100	uniplot:Q86XR7
hsa:HSA_257467559	uniplot:A5PLL1
hsa:HSA_25777602	uniplot:Q13200
hsa:HSA_25777684	uniplot:Q9NS23
hsa:HSA_25777713	uniplot:P63208
hsa:HSA_25777721	uniplot:P51649
hsa:HSA_25777721	uniplot:X5D299
hsa:HSA_257900533	uniplot:Q9HC78
hsa:HSA_258547121	uniplot:Q5QGT7
hsa:HSA_258547126	uniplot:Q8HWS3
hsa:HSA_258613969	uniplot:P31321
hsa:HSA_258645120	uniplot:F8WAB8
hsa:HSA_258645120	uniplot:Q70HW3
hsa:HSA_258679533	uniplot:F5H189
hsa:HSA_259089438	uniplot:Q9P0S9
hsa:HSA_259089438	uniplot:A0A024R001
hsa:HSA_25952095	uniplot:Q9NPA1
hsa:HSA_25952114	uniplot:A8K161
hsa:HSA_25952114	uniplot:Q8IWE0
hsa:HSA_260274832	uniplot:O75521
hsa:HSA_260306182	uniplot:Q96N76
hsa:HSA_26051237	uniplot:Q7Z3B4
hsa:HSA_260593684	uniplot:P48167
hsa:HSA_260763960	uniplot:Q8NDB2
hsa:HSA_261278358	uniplot:P49789
hsa:HSA_261278358	uniplot:A0A024R366
hsa:HSA_261490708	uniplot:Q8TBF5
hsa:HSA_261878497	uniplot:Q9NUN5
hsa:HSA_26190608	uniplot:B4DG94
hsa:HSA_26190608	uniplot:O15056
hsa:HSA_262050620	uniplot:Q30KQ1
hsa:HSA_262073058	uniplot:P40394
hsa:HSA_262118227	uniplot:H0UI06
hsa:HSA_262118227	uniplot:P14406
hsa:HSA_262359911	uniplot:P51825
hsa:HSA_262359911	uniplot:Q14C88
hsa:HSA_263192221	uniplot:Q8N9F0
hsa:HSA_264681533	uniplot:Q8N3J6
hsa:HSA_266456254	uniplot:Q9UHK6
hsa:HSA_267844904	uniplot:Q9HD40
hsa:HSA_26787978	uniplot:P35225
hsa:HSA_268840382	uniplot:Q9NPH3
hsa:HSA_26892295	uniplot:Q8IVH4
hsa:HSA_269847416	uniplot:Q9H3U5
hsa:HSA_269847694	uniplot:Q53FE4
hsa:HSA_269847744	uniplot:Q9BQ75
hsa:HSA_270265862	uniplot:Q8N9L1
hsa:HSA_270265871	uniplot:P0C091
hsa:HSA_270265902	uniplot:F5H4A9
hsa:HSA_270309176	uniplot:Q8IUR6
hsa:HSA_27262659	uniplot:P07333
hsa:HSA_27369497	uniplot:Q9Y4C5
hsa:HSA_27369497	uniplot:V9HVX9
hsa:HSA_27436877	uniplot:Q8IWR1
hsa:HSA_27436966	uniplot:Q14722
hsa:HSA_27437030	uniplot:P04141
hsa:HSA_27545313	uniplot:Q8NB14
hsa:HSA_27597061	uniplot:B3KXG6
hsa:HSA_27597061	uniplot:Q8IWV8
hsa:HSA_27734795	uniplot:Q2M2E5
hsa:HSA_27734859	uniplot:Q8N4F7
hsa:HSA_27734895	uniplot:B3KTD4
hsa:HSA_27734895	uniplot:Q8NDZ4
hsa:HSA_27734935	uniplot:Q8IVB4
hsa:HSA_27735089	uniplot:P83369
hsa:HSA_27764882	uniplot:Q8IVL5
hsa:HSA_27765091	uniplot:P15907
hsa:HSA_27883882	uniplot:Q8N9Q2
hsa:HSA_27886557	uniplot:P35548
hsa:HSA_281182842	uniplot:B3KUB5
hsa:HSA_281182842	uniplot:Q9P246
hsa:HSA_281306733	uniplot:B4DFB8
hsa:HSA_281306733	uniplot:Q5T4T6
hsa:HSA_281332172	uniplot:Q8WVX3
hsa:HSA_281427272	uniplot:Q86Y33
hsa:HSA_281427284	uniplot:Q8N3Z0
hsa:HSA_28173558	uniplot:Q96RI8
hsa:HSA_28178861	uniplot:P60568
hsa:HSA_28178861	uniplot:Q0GK43
hsa:HSA_28195386	uniplot:P48431
hsa:HSA_28195386	uniplot:A0A0U3FYV6
hsa:HSA_282394043	uniplot:Q8TC20
hsa:HSA_282394049	uniplot:A2A288
hsa:HSA_28269687	uniplot:B9EG67
hsa:HSA_28269687	uniplot:Q86SH2
hsa:HSA_282847424	uniplot:Q96M34
hsa:HSA_282847453	uniplot:Q5TD97
hsa:HSA_28372531	uniplot:Q9NY27
hsa:HSA_28372533	uniplot:Q8TBQ9
hsa:HSA_28376633	uniplot:B4DYH5
hsa:HSA_28376633	uniplot:Q86Z14
hsa:HSA_283806630	uniplot:Q6UXB0
hsa:HSA_283945484	uniplot:A8MZ26
hsa:HSA_28411948	uniplot:Q7RTU3
hsa:HSA_28416915	uniplot:P08700
hsa:HSA_284519718	uniplot:Q5BVD1
hsa:HSA_284795266	uniplot:Q549N5
hsa:HSA_284795266	uniplot:Q9Y5M8
hsa:HSA_284807155	uniplot:Q03181
hsa:HSA_284807155	uniplot:A0A024RCW6
hsa:HSA_284813531	uniplot:P20585
hsa:HSA_285002251	uniplot:P20933
hsa:HSA_285002257	uniplot:P0C671
hsa:HSA_285026441	uniplot:Q96DE0
hsa:HSA_285397547	uniplot:Q8NE22
hsa:HSA_28610147	uniplot:P40189
hsa:HSA_28610147	uniplot:Q17RA0
hsa:HSA_28610151	uniplot:P16871
hsa:HSA_28827793	uniplot:Q86XF0
hsa:HSA_288541295	uniplot:Q8TF66
hsa:HSA_288541299	uniplot:Q8IWE2
hsa:HSA_288541299	uniplot:A0A024R9V7
hsa:HSA_28916698	uniplot:Q8IZ13
hsa:HSA_289547556	uniplot:Q8N9B5
hsa:HSA_289547696	uniplot:Q9GZK3
hsa:HSA_289547696	uniplot:A0A126GWD0
hsa:HSA_289666780	uniplot:Q8IZ02
hsa:HSA_289803023	uniplot:Q8IXY8
hsa:HSA_290560746	uniplot:O94817
hsa:HSA_291045266	uniplot:Q86VQ6
hsa:HSA_29126241	uniplot:Q8N4E7
hsa:HSA_291327466	uniplot:Q9NPI6
hsa:HSA_291327515	uniplot:Q6NSI3
hsa:HSA_291575163	uniplot:P08571
hsa:HSA_291621647	uniplot:O15173
hsa:HSA_29171702	uniplot:Q9H2U2
hsa:HSA_29171717	uniplot:P80108
hsa:HSA_29171738	uniplot:O14494
hsa:HSA_29171738	uniplot:A0A024QZU7
hsa:HSA_29244926	uniplot:B4E2W9
hsa:HSA_29244926	uniplot:Q9Y5Q5
hsa:HSA_292494919	uniplot:Q96AP4
hsa:HSA_292494919	uniplot:A0A0S2Z644
hsa:HSA_292658834	uniplot:Q3SXY8
hsa:HSA_29336077	uniplot:Q86WB7
hsa:HSA_293651613	uniplot:O15265
hsa:HSA_294997282	uniplot:Q14118
hsa:HSA_294997282	uniplot:A0A024R2W4
hsa:HSA_295317372	uniplot:A8K660
hsa:HSA_295317372	uniplot:B2R773
hsa:HSA_295317372	uniplot:Q15848
hsa:HSA_29570798	uniplot:A8K4H7
hsa:HSA_29570798	uniplot:Q06203
hsa:HSA_29570798	uniplot:Q59G63
hsa:HSA_295821198	uniplot:Q6ZW61
hsa:HSA_295821216	uniplot:P05166
hsa:HSA_295842380	uniplot:Q5SZL2
hsa:HSA_296010811	uniplot:P41180
hsa:HSA_296010893	uniplot:Q8N9F8
hsa:HSA_296080688	uniplot:Q7Z3E1
hsa:HSA_296179427	uniplot:Q16836
hsa:HSA_296317236	uniplot:Q9BZL3
hsa:HSA_297139777	uniplot:P78317
hsa:HSA_297206726	uniplot:O43677
hsa:HSA_29725635	uniplot:Q7RTM1
hsa:HSA_297515471	uniplot:Q0VAA5
hsa:HSA_297632383	uniplot:A6NM45
hsa:HSA_297747279	uniplot:Q9NPC7
hsa:HSA_29788768	uniplot:Q9BVA1
hsa:HSA_29789291	uniplot:A8K2A1
hsa:HSA_29789291	uniplot:Q86VY9
hsa:HSA_29789409	uniplot:Q8N183
hsa:HSA_29789409	uniplot:A0A0S2Z5U1
hsa:HSA_29789451	uniplot:Q86XQ3
hsa:HSA_298160987	uniplot:Q8IYL2
hsa:HSA_29826287	uniplot:Q9HD33
hsa:HSA_29826296	uniplot:Q9HAY2
hsa:HSA_298286506	uniplot:P02724
hsa:HSA_298286506	uniplot:A0A0C4DFT7
hsa:HSA_299473779	uniplot:P39905
hsa:HSA_299473783	uniplot:P0CJ69
hsa:HSA_299523219	uniplot:P0CJ76
hsa:HSA_299782489	uniplot:H3BQB6
hsa:HSA_299782571	uniplot:D6RGH6
hsa:HSA_30023851	uniplot:Q9H944
hsa:HSA_300244530	uniplot:P56730
hsa:HSA_300244530	uniplot:Q96I80
hsa:HSA_300244562	uniplot:P54108
hsa:HSA_30026034	uniplot:Q8TB61
hsa:HSA_300360496	uniplot:O00400
hsa:HSA_30089980	uniplot:Q8N2W7
hsa:HSA_30089980	uniplot:Q9H2X0
hsa:HSA_301069380	uniplot:Q06413
hsa:HSA_301500656	uniplot:H8YHX0
hsa:HSA_301500656	uniplot:Q8IV45
hsa:HSA_301897974	uniplot:Q13127
hsa:HSA_302148518	uniplot:O15244
hsa:HSA_302699245	uniplot:B2RU06
hsa:HSA_302699245	uniplot:B2RU10
hsa:HSA_304376269	uniplot:H0UI37
hsa:HSA_30520335	uniplot:Q8IV35
hsa:HSA_305632839	uniplot:Q6UWN8
hsa:HSA_30581117	uniplot:O94993
hsa:HSA_305855078	uniplot:Q9UFW8
hsa:HSA_306140491	uniplot:Q9BXR5
hsa:HSA_306140491	uniplot:A0A024R9W4
hsa:HSA_306482665	uniplot:P58340
hsa:HSA_306482665	uniplot:Q5HYH4
hsa:HSA_306774092	uniplot:A0AV02
hsa:HSA_306774095	uniplot:Q8N568
hsa:HSA_307078123	uniplot:Q14677
hsa:HSA_307078123	uniplot:A0A0S2Z5H3
hsa:HSA_307133705	uniplot:P0DKL9
hsa:HSA_307219218	uniplot:H3BR10
hsa:HSA_307775403	uniplot:P58418
hsa:HSA_30794266	uniplot:Q86YW5
hsa:HSA_30794504	uniplot:Q86Y25
hsa:HSA_30795217	uniplot:Q9NPB9
hsa:HSA_30795231	uniplot:P80723
hsa:HSA_308193361	uniplot:B3KU38
hsa:HSA_308522746	uniplot:Q8WVV5
hsa:HSA_308522746	uniplot:A0A024R038
hsa:HSA_308736985	uniplot:Q9H3R2
hsa:HSA_308818200	uniplot:Q14195
hsa:HSA_308818200	uniplot:Q6DEN2
hsa:HSA_308818200	uniplot:A0A140VK07
hsa:HSA_31044434	uniplot:Q9UBP8
hsa:HSA_310750350	uniplot:B7Z3E1
hsa:HSA_310750350	uniplot:Q14244
hsa:HSA_310750350	uniplot:A0A087WZ40
hsa:HSA_31077092	uniplot:Q9H2A3
hsa:HSA_31077215	uniplot:Q8NHY5
hsa:HSA_31083028	uniplot:Q9UK39
hsa:HSA_312032403	uniplot:Q03154
hsa:HSA_312032403	uniplot:V9HWA0
hsa:HSA_312176403	uniplot:Q5T3U5
hsa:HSA_312176403	uniplot:A0A024RD21
hsa:HSA_312176412	uniplot:Q8IVN3
hsa:HSA_312284070	uniplot:Q9NXL9
hsa:HSA_312434019	uniplot:Q6UXB8
hsa:HSA_312837064	uniplot:Q9NUY8
hsa:HSA_313151224	uniplot:Q96RL1
hsa:HSA_313151224	uniplot:A0A024R7R0
hsa:HSA_31317224	uniplot:O43854
hsa:HSA_31317295	uniplot:B5BNW5
hsa:HSA_31317295	uniplot:Q9Y691
hsa:HSA_31317311	uniplot:Q8IZU2
hsa:HSA_313482810	uniplot:B2R659
hsa:HSA_313482810	uniplot:P51659
hsa:HSA_313661390	uniplot:Q8NDT8
hsa:HSA_313661390	uniplot:Q96MT1
hsa:HSA_313661426	uniplot:Q96PY6
hsa:HSA_313760526	uniplot:Q9ULR0
hsa:HSA_31377468	uniplot:Q5XG91
hsa:HSA_31377468	uniplot:Q92608
hsa:HSA_31377557	uniplot:Q8N2R8
hsa:HSA_31377566	uniplot:Q8IYW5
hsa:HSA_31377705	uniplot:Q8IW35
hsa:HSA_31377709	uniplot:P62068
hsa:HSA_31377722	uniplot:Q96FX8
hsa:HSA_31442761	uniplot:Q9NY37
hsa:HSA_315259078	uniplot:Q86SU0
hsa:HSA_31541941	uniplot:O95757
hsa:HSA_31541941	uniplot:A0A140VKE7
hsa:HSA_31542280	uniplot:Q5T9G4
hsa:HSA_31542315	uniplot:Q9UFF9
hsa:HSA_31542327	uniplot:Q86VW1
hsa:HSA_31542327	uniplot:A0A0K0K1K9
hsa:HSA_31542498	uniplot:Q8IU60
hsa:HSA_31542779	uniplot:Q8N9V2
hsa:HSA_31542785	uniplot:Q8WU76
hsa:HSA_31542984	uniplot:B2RMS9
hsa:HSA_31542984	uniplot:B7ZKJ8
hsa:HSA_31542984	uniplot:Q14624
hsa:HSA_31543063	uniplot:Q8IVS8
hsa:HSA_31543063	uniplot:A0A024R302
hsa:HSA_31543385	uniplot:P49585
hsa:HSA_31543397	uniplot:P07205
hsa:HSA_31543397	uniplot:A0A140VJR3
hsa:HSA_31543559	uniplot:Q86UC2
hsa:HSA_31543806	uniplot:P35443
hsa:HSA_31543818	uniplot:Q9H3D4
hsa:HSA_31543818	uniplot:A0A0S2Z4N5
hsa:HSA_31543825	uniplot:Q8NEY3
hsa:HSA_315709510	uniplot:Q5TA12
hsa:HSA_31657142	uniplot:P56199
hsa:HSA_317171904	uniplot:Q9NRY7
hsa:HSA_31742478	uniplot:Q3KNV8
hsa:HSA_31742490	uniplot:Q8N1C3
hsa:HSA_318067961	uniplot:Q15651
hsa:HSA_318067961	uniplot:A0A087WZE9
hsa:HSA_318067966	uniplot:Q9UBS8
hsa:HSA_31880783	uniplot:Q9BRX2
hsa:HSA_31881687	uniplot:P35249
hsa:HSA_31982899	uniplot:O43255
hsa:HSA_31982953	uniplot:Q8NBL1
hsa:HSA_321267560	uniplot:B4E2M5
hsa:HSA_32171194	uniplot:Q7Z6I5
hsa:HSA_32171194	uniplot:A0A140VJV7
hsa:HSA_32189371	uniplot:Q9HC07
hsa:HSA_322303127	uniplot:P46783
hsa:HSA_32401427	uniplot:Q969M3
hsa:HSA_324021745	uniplot:P02774
hsa:HSA_324120893	uniplot:Q99735
hsa:HSA_324120921	uniplot:A8K4A5
hsa:HSA_324120921	uniplot:P17342
hsa:HSA_32455248	uniplot:P27986
hsa:HSA_32483369	uniplot:Q9UBD5
hsa:HSA_32483399	uniplot:A8K5M4
hsa:HSA_32483399	uniplot:Q13177
hsa:HSA_32484979	uniplot:O00203
hsa:HSA_32484979	uniplot:A0A0S2Z5J4
hsa:HSA_325168189	uniplot:A0A0A6YYG8
hsa:HSA_325296984	uniplot:P35251
hsa:HSA_325651836	uniplot:O60264
hsa:HSA_325910836	uniplot:Q9ULR0
hsa:HSA_325910891	uniplot:Q86YS6
hsa:HSA_32698710	uniplot:A8K3Z6
hsa:HSA_32698710	uniplot:Q9BS18
hsa:HSA_32698736	uniplot:Q96B67
hsa:HSA_32698777	uniplot:Q8IWF6
hsa:HSA_32698886	uniplot:Q7Z3I0
hsa:HSA_32698930	uniplot:Q8TAF8
hsa:HSA_32699038	uniplot:Q7Z3H4
hsa:HSA_32699064	uniplot:Q7Z5U6
hsa:HSA_328683438	uniplot:B7XGB9
hsa:HSA_328683438	uniplot:Q96MI6
hsa:HSA_328927010	uniplot:Q63HQ2
hsa:HSA_32967588	uniplot:Q9Y2T4
hsa:HSA_32996709	uniplot:Q9Y3B3
hsa:HSA_33186887	uniplot:P59796
hsa:HSA_33239445	uniplot:P55884
hsa:HSA_33239445	uniplot:A0A024R821
hsa:HSA_332634934	uniplot:A8K632
hsa:HSA_332634934	uniplot:P42081
hsa:HSA_332635065	uniplot:O95196
hsa:HSA_332688227	uniplot:Q8IU65
hsa:HSA_332688227	uniplot:Q96JB1
hsa:HSA_332688227	uniplot:A0A075B6F3
hsa:HSA_332801025	uniplot:Q17RF5
hsa:HSA_333360873	uniplot:B7Z2U9
hsa:HSA_333360873	uniplot:O15072
hsa:HSA_333360873	uniplot:Q96AY5
hsa:HSA_33356547	uniplot:P49736
hsa:HSA_333609245	uniplot:Q9Y4X1
hsa:HSA_33386674	uniplot:Q86XR7
hsa:HSA_334085268	uniplot:O43283
hsa:HSA_334191675	uniplot:Q0WX57
hsa:HSA_334191677	uniplot:Q0WX57
hsa:HSA_334191679	uniplot:A8MUK1
hsa:HSA_334191681	uniplot:Q0WX57
hsa:HSA_334191683	uniplot:Q0WX57
hsa:HSA_334191685	uniplot:Q0WX57
hsa:HSA_334191695	uniplot:P55082
hsa:HSA_33457330	uniplot:Q96N46
hsa:HSA_334724432	uniplot:B4E2A9
hsa:HSA_334724432	uniplot:Q4VX76
hsa:HSA_334883127	uniplot:P10912
hsa:HSA_334883127	uniplot:A0A087X0H5
hsa:HSA_33563370	uniplot:Q96CG3
hsa:HSA_33589846	uniplot:O60337
hsa:HSA_33624896	uniplot:Q9P2N4
hsa:HSA_33636742	uniplot:O00469
hsa:HSA_33667079	uniplot:Q8N945
hsa:HSA_337298620	uniplot:Q9NXL2
hsa:HSA_337298891	uniplot:A0A096LPI5
hsa:HSA_337756779	uniplot:Q0WX57
hsa:HSA_338797707	uniplot:Q6U7Q0
hsa:HSA_338797707	uniplot:A0A024QZZ4
hsa:HSA_338827646	uniplot:Q9NYP7
hsa:HSA_338827729	uniplot:Q9NTX7
hsa:HSA_339515660	uniplot:Q6ZV65
hsa:HSA_340545556	uniplot:O15117
hsa:HSA_34101268	uniplot:Q7Z330
hsa:HSA_34101268	uniplot:Q9P2G9
hsa:HSA_34101272	uniplot:P21953
hsa:HSA_34101272	uniplot:A0A140VKB3
hsa:HSA_34101286	uniplot:Q05D65
hsa:HSA_34101286	uniplot:Q96KR1
hsa:HSA_34147513	uniplot:P51149
hsa:HSA_34147513	uniplot:A0A158RFU6
hsa:HSA_341926169	uniplot:Q6ISU1
hsa:HSA_341926169	uniplot:Q6ZNR1
hsa:HSA_341926169	uniplot:A0A087WTE9
hsa:HSA_342307046	uniplot:P11309
hsa:HSA_342672050	uniplot:A8MSY1
hsa:HSA_34304360	uniplot:Q7Z494
hsa:HSA_34452723	uniplot:P48169
hsa:HSA_34452723	uniplot:X5D7F5
hsa:HSA_34485714	uniplot:Q9ULC3
hsa:HSA_34485714	uniplot:A0A024RD41
hsa:HSA_345090972	uniplot:Q9NRB3
hsa:HSA_345090972	uniplot:A0A024R860
hsa:HSA_345441756	uniplot:Q16644
hsa:HSA_345441756	uniplot:A0A024R2W7
hsa:HSA_345461081	uniplot:Q5SU54
hsa:HSA_34577052	uniplot:P55085
hsa:HSA_34577055	uniplot:Q8TB52
hsa:HSA_34577061	uniplot:P00325
hsa:HSA_34577061	uniplot:V9HW50
hsa:HSA_34577087	uniplot:O43567
hsa:HSA_346986435	uniplot:P05089
hsa:HSA_34740339	uniplot:Q8IYX4
hsa:HSA_348041314	uniplot:J3KNB4
hsa:HSA_348041314	uniplot:P49913
hsa:HSA_348605223	uniplot:Q9H334
hsa:HSA_348605223	uniplot:A0A087X299
hsa:HSA_352962176	uniplot:B7Z351
hsa:HSA_352962176	uniplot:P10451
hsa:HSA_353411934	uniplot:P48995
hsa:HSA_354681980	uniplot:O75496
hsa:HSA_354681980	uniplot:A0A024QZY7
hsa:HSA_354681997	uniplot:Q14206
hsa:HSA_354983493	uniplot:H7BY58
hsa:HSA_354983493	uniplot:P22061
hsa:HSA_356582304	uniplot:Q7Z5A9
hsa:HSA_356874784	uniplot:P01215
hsa:HSA_356874784	uniplot:A0A087WYZ4
hsa:HSA_358439409	uniplot:P62380
hsa:HSA_359279868	uniplot:B4DGP2
hsa:HSA_365812517	uniplot:J9JIF5
hsa:HSA_36951034	uniplot:B2R7M4
hsa:HSA_36951034	uniplot:Q96P69
hsa:HSA_37187860	uniplot:P51684
hsa:HSA_373432659	uniplot:Q9P283
hsa:HSA_375268722	uniplot:O14682
hsa:HSA_375268722	uniplot:Q53XS2
hsa:HSA_375298707	uniplot:A5X5Y0
hsa:HSA_37537552	uniplot:Q3KNW5
hsa:HSA_37537689	uniplot:O60765
hsa:HSA_37537689	uniplot:V9HWI2
hsa:HSA_37574042	uniplot:Q8TBG4
hsa:HSA_37574624	uniplot:Q6UXE8
hsa:HSA_37577122	uniplot:Q9Y385
hsa:HSA_37577166	uniplot:O43766
hsa:HSA_37577166	uniplot:A0A024R9W0
hsa:HSA_37588869	uniplot:Q5XPI4
hsa:HSA_37594444	uniplot:O75800
hsa:HSA_37595558	uniplot:O00481
hsa:HSA_37620163	uniplot:Q8IWZ3
hsa:HSA_376319224	uniplot:P81877
hsa:HSA_376319224	uniplot:A0A087X159
hsa:HSA_37674289	uniplot:P86790
hsa:HSA_37674289	uniplot:P86791
hsa:HSA_37700254	uniplot:Q6UXN2
hsa:HSA_377823725	uniplot:O00238
hsa:HSA_378786662	uniplot:Q9H974
hsa:HSA_378925630	uniplot:C9JJH3
hsa:HSA_378925632	uniplot:C9JPN9
hsa:HSA_378925634	uniplot:C9JVI0
hsa:HSA_378925636	uniplot:C9JLJ4
hsa:HSA_378925638	uniplot:D6RBQ6
hsa:HSA_379030599	uniplot:D6R9N7
hsa:HSA_379030602	uniplot:D6RCP7
hsa:HSA_379030604	uniplot:D6RJB6
hsa:HSA_379030606	uniplot:D6R901
hsa:HSA_379030610	uniplot:D6RA61
hsa:HSA_379030622	uniplot:Q0WX57
hsa:HSA_379643059	uniplot:A0A087WUW7
hsa:HSA_38044108	uniplot:P61366
hsa:HSA_38045942	uniplot:Q8TBC4
hsa:HSA_38045948	uniplot:P41226
hsa:HSA_380503843	uniplot:Q16363
hsa:HSA_380503843	uniplot:A0A0A0MQS9
hsa:HSA_38093659	uniplot:Q86WV6
hsa:HSA_38158015	uniplot:Q96JK9
hsa:HSA_38158015	uniplot:Q9NPV6
hsa:HSA_38195091	uniplot:Q86SR1
hsa:HSA_38201690	uniplot:P61225
hsa:HSA_38202237	uniplot:O43680
hsa:HSA_38202241	uniplot:O95389
hsa:HSA_38257153	uniplot:Q6Y1H2
hsa:HSA_38327039	uniplot:P34932
hsa:HSA_38327552	uniplot:Q13283
hsa:HSA_38327552	uniplot:Q5U0Q1
hsa:HSA_38327552	uniplot:Q6ZP53
hsa:HSA_38327601	uniplot:O14924
hsa:HSA_38327642	uniplot:Q9H6Y2
hsa:HSA_38348215	uniplot:Q6PCB8
hsa:HSA_38348324	uniplot:Q6ZVX9
hsa:HSA_38348400	uniplot:Q6ZUJ4
hsa:HSA_38348402	uniplot:Q86TL2
hsa:HSA_38348406	uniplot:Q86YC3
hsa:HSA_38348408	uniplot:Q96MH7
hsa:HSA_38348412	uniplot:Q6PEY0
hsa:HSA_38372909	uniplot:Q7LBC6
hsa:HSA_384381488	uniplot:P42261
hsa:HSA_384381488	uniplot:Q59GL5
hsa:HSA_384475521	uniplot:P29401
hsa:HSA_384475544	uniplot:O43609
hsa:HSA_38454322	uniplot:Q86WK7
hsa:HSA_38454326	uniplot:B4E006
hsa:HSA_38454326	uniplot:P28907
hsa:HSA_38455396	uniplot:F1T0H3
hsa:HSA_38455396	uniplot:Q92886
hsa:HSA_38455410	uniplot:Q92847
hsa:HSA_38488692	uniplot:Q8TF17
hsa:HSA_38488727	uniplot:Q96IZ7
hsa:HSA_38505170	uniplot:O14827
hsa:HSA_38505170	uniplot:Q68DX5
hsa:HSA_38505218	uniplot:Q709F0
hsa:HSA_385137111	uniplot:Q8NHB1
hsa:HSA_385298685	uniplot:Q3SXY7
hsa:HSA_38569405	uniplot:P15848
hsa:HSA_38569405	uniplot:A0A024RAJ9
hsa:HSA_38569417	uniplot:Q5JTZ9
hsa:HSA_38569419	uniplot:Q7Z4T9
hsa:HSA_38570062	uniplot:Q7L5D6
hsa:HSA_38570097	uniplot:A1L3Z9
hsa:HSA_38570097	uniplot:Q2TAL8
hsa:HSA_38570121	uniplot:Q9HCI7
hsa:HSA_38570156	uniplot:Q5TFE4
hsa:HSA_38570156	uniplot:Q9H2R1
hsa:HSA_386642862	uniplot:P26639
hsa:HSA_38679890	uniplot:Q6ZQN7
hsa:HSA_38683807	uniplot:O75179
hsa:HSA_38683840	uniplot:P40200
hsa:HSA_38787935	uniplot:Q9NSY1
hsa:HSA_38788243	uniplot:Q8WY64
hsa:HSA_388453845	uniplot:D6RF84
hsa:HSA_388490152	uniplot:Q4G0J3
hsa:HSA_389565479	uniplot:Q99967
hsa:HSA_389565479	uniplot:A0A0A0MTM3
hsa:HSA_390125177	uniplot:P59773
hsa:HSA_390979647	uniplot:Q68DQ2
hsa:HSA_392513686	uniplot:Q9NRP0
hsa:HSA_392841204	uniplot:O15516
hsa:HSA_392841204	uniplot:Q3ZCT4
hsa:HSA_393195306	uniplot:O75891
hsa:HSA_393195306	uniplot:Q53H87
hsa:HSA_393715070	uniplot:Q9C010
hsa:HSA_393715082	uniplot:Q13308
hsa:HSA_394582093	uniplot:P25205
hsa:HSA_395393995	uniplot:P21580
hsa:HSA_395455057	uniplot:D3DNG8
hsa:HSA_395455057	uniplot:Q6NUP5
hsa:HSA_39725636	uniplot:Q9BVK6
hsa:HSA_39725636	uniplot:A0A024R7M0
hsa:HSA_39725952	uniplot:Q8N302
hsa:HSA_39812378	uniplot:Q96S59
hsa:HSA_39812378	uniplot:A0A024QZW3
hsa:HSA_39930469	uniplot:Q9H7B2
hsa:HSA_39930577	uniplot:Q6UWY0
hsa:HSA_39932589	uniplot:Q8N392
hsa:HSA_39995076	uniplot:Q7Z392
hsa:HSA_39995082	uniplot:Q08J23
hsa:HSA_39995109	uniplot:P17900
hsa:HSA_40018614	uniplot:Q6TFL4
hsa:HSA_40068061	uniplot:Q7L2Z9
hsa:HSA_40068063	uniplot:Q9NU19
hsa:HSA_40068497	uniplot:Q14CZ7
hsa:HSA_40068512	uniplot:Q9BTY2
hsa:HSA_400759985	uniplot:Q96AA8
hsa:HSA_401782583	uniplot:Q6UW88
hsa:HSA_40217815	uniplot:Q99489
hsa:HSA_40217820	uniplot:O94933
hsa:HSA_40254415	uniplot:P43080
hsa:HSA_40254871	uniplot:Q9UL52
hsa:HSA_40254921	uniplot:Q7Z5S9
hsa:HSA_40255109	uniplot:Q8TAA5
hsa:HSA_40255182	uniplot:Q7Z5Y7
hsa:HSA_40255283	uniplot:Q6VVB1
hsa:HSA_40288278	uniplot:P36639
hsa:HSA_40288278	uniplot:A0A024R858
hsa:HSA_40317628	uniplot:P35442
hsa:HSA_403225032	uniplot:Q9Y274
hsa:HSA_403225032	uniplot:A0A087WXB8
hsa:HSA_40354214	uniplot:P50120
hsa:HSA_40385873	uniplot:G4XH61
hsa:HSA_40385873	uniplot:Q8NGU9
hsa:HSA_40538772	uniplot:Q6P2P2
hsa:HSA_40538806	uniplot:Q6P2I7
hsa:HSA_40556393	uniplot:Q6IE81
hsa:HSA_406035350	uniplot:P28476
hsa:HSA_40795665	uniplot:Q08AK7
hsa:HSA_40795665	uniplot:Q13107
hsa:HSA_40795665	uniplot:A0A024R2T0
hsa:HSA_40805832	uniplot:P51959
hsa:HSA_40806175	uniplot:P52824
hsa:HSA_40806175	uniplot:Q59FF7
hsa:HSA_40806175	uniplot:A0A140VKC1
hsa:HSA_40806205	uniplot:B3KQX9
hsa:HSA_40806205	uniplot:P41221
hsa:HSA_41054864	uniplot:B7Z7W2
hsa:HSA_41054864	uniplot:Q3ZCW0
hsa:HSA_41054864	uniplot:Q86UR5
hsa:HSA_410812199	uniplot:B4DYM8
hsa:HSA_411147371	uniplot:A6NGH8
hsa:HSA_41152074	uniplot:Q76M96
hsa:HSA_41152237	uniplot:Q8TDH9
hsa:HSA_41281911	uniplot:Q8IVM0
hsa:HSA_41327781	uniplot:Q9BU61
hsa:HSA_41327781	uniplot:Q9Y3Z0
hsa:HSA_41349456	uniplot:B2RAH7
hsa:HSA_41349456	uniplot:P48147
hsa:HSA_41349495	uniplot:P49643
hsa:HSA_41350337	uniplot:Q15399
hsa:HSA_41393556	uniplot:Q5SRI9
hsa:HSA_41393561	uniplot:P28838
